"","accuracy","auc","precision","recall","specificity","f1","V1"
"1967","0.7","0.602705627705628","0.828842105263158","0.781601731601732","0.423809523809524","0.801292779330955","9-12-2"
"1968","0.764285714285714","0.664130434782609","0.85420444857785","0.848260869565218","0.48","0.846384785152722","9-12-3"
"1969","0.764285714285714","0.633763889936659","0.856819321029847","0.837130954476492","0.430396825396825","0.845202342373074","9-12-4"
"1970","0.821428571428571","0.727470355731225","0.865821497343237","0.919940711462451","0.535","0.887995220148911","9-12-5"
"1971","0.721428571428572","0.643873132545901","0.819288537549407","0.832190709536247","0.455555555555556","0.819498921519828","9-12-6"
"1972","0.735714285714286","0.627151211361738","0.830045799611017","0.822556390977444","0.431746031746032","0.824448396937264","9-12-7"
"1973","0.714285714285714","0.665852437417655","0.849510230179028","0.788826086956522","0.542878787878788","0.804728981473168","9-12-8"
"1974","0.771428571428571","0.68233060417843","0.862256101386536","0.847280255975908","0.517380952380952","0.851354339183879","9-12-9"
"1975","0.707142857142857","0.532144715188194","0.797562582345191","0.832860858947815","0.231428571428571","0.812686478088239","9-12-10"
"1976","0.792857142857143","0.685230692013301","0.851969696969697","0.876175669740887","0.494285714285714","0.862696568260478","9-12-11"
"1977","0.7","0.611665631469979","0.837846790890269","0.758807453416149","0.46452380952381","0.791876781754831","9-12-12"
"1978","0.728571428571429","0.608620365142104","0.823803827751196","0.824859777903256","0.392380952380952","0.821663442940039","9-12-13"
"1979","0.707142857142857","0.583425559947299","0.810697940503432","0.803517786561265","0.363333333333333","0.80593207634204","9-12-14"
"1980","0.742857142857143","0.66891759702286","0.856834327934072","0.821962178172704","0.515873015873016","0.830811700376918","9-12-15"
"1981","0.785714285714286","0.65379117259552","0.839489177489178","0.902582345191041","0.405","0.866363636363636","9-13-1"
"1982","0.764285714285714","0.622654808959157","0.83472049689441","0.872928665537361","0.372380952380952","0.849686428482598","9-13-2"
"1983","0.685714285714286","0.582988016814104","0.809971032063911","0.80883317648535","0.357142857142857","0.796170298446399","9-13-3"
"1984","0.764285714285714","0.647381422924901","0.845098814229249","0.854762845849802","0.44","0.848702700321572","9-13-4"
"1985","0.75","0.5809329004329","0.826643274853801","0.860675324675325","0.301190476190476","0.839161483906165","9-13-5"
"1986","0.692857142857143","0.588846358320043","0.820140664961637","0.780470494417863","0.397222222222222","0.794999008042486","9-13-6"
"1987","0.778571428571429","0.615588744588744","0.829299516908213","0.901307359307359","0.32987012987013","0.859343502026429","9-13-7"
"1988","0.771428571428572","0.703776524644946","0.862986385595081","0.849616541353383","0.557936507936508","0.84983451536643","9-13-8"
