"","accuracy","auc","precision","recall","specificity","f1","V1"
"41","0.764285714285714","0.692200263504611","0.871262626262626","0.812971955580651","0.571428571428571","0.840133339349465","1-3-11"
"42","0.735714285714286","0.628593544137022","0.826766798418972","0.843853754940711","0.413333333333333","0.83176336527196","1-3-12"
"43","0.778571428571429","0.668377093920572","0.846452098626012","0.869373235460192","0.467380952380952","0.857645701633963","1-3-13"
"44","0.764285714285714","0.694746376811594","0.867025171624714","0.827826086956522","0.561666666666667","0.843771709477892","1-3-14"
"45","0.785714285714286","0.670141163184641","0.857806135893092","0.871710897797854","0.468571428571429","0.863736598168856","1-3-15"
"46","0.742857142857143","0.686520484346571","0.869953225309262","0.790183825836","0.582857142857143","0.824387226499045","1-4-1"
"47","0.735714285714286","0.606867588932806","0.822507685551164","0.853735177865613","0.36","0.832022950237792","1-4-2"
"48","0.721428571428571","0.628528708133971","0.833009599096556","0.807057416267943","0.45","0.811141244807453","1-4-3"
"49","0.742857142857143","0.677784679089027","0.846450216450216","0.828426501035197","0.527142857142857","0.832849195299564","1-4-4"
"50","0.778571428571429","0.6954317936965","0.86008547008547","0.837725059254471","0.553138528138528","0.845440524387893","1-4-5"
"51","0.807142857142857","0.714089026915114","0.871532091097308","0.88055900621118","0.547619047619048","0.875226893996777","1-4-6"
"52","0.75","0.609406082729881","0.827131038895745","0.864685181332778","0.354126984126984","0.838490022172949","1-4-7"
"53","0.735714285714286","0.644623984202932","0.832237076648841","0.809882889040784","0.479365079365079","0.817728751579683","1-4-8"
"54","0.807142857142857","0.739540404040404","0.887539005616809","0.864080808080808","0.615","0.873270966347244","1-4-9"
"55","0.778571428571429","0.712541407867495","0.876080808080808","0.860797101449275","0.564285714285714","0.855044593088071","1-4-10"
"56","0.735714285714286","0.616547619047619","0.838131313131313","0.825952380952381","0.407142857142857","0.829823834949693","1-4-11"
"57","0.764285714285714","0.698705314009662","0.866230769230769","0.858521739130435","0.538888888888889","0.844576164366295","1-4-12"
