"","accuracy","auc","precision","sensitivity","specificity","f1","V1"
"192","0.735714285714286","0.650013584686354","0.848562548562549","0.818757328102866","0.481269841269841","0.826928532460447","13-12"
"193","0.75","0.629689440993789","0.836084656084656","0.84223602484472","0.417142857142857","0.837156146179402","13-13"
"194","0.75","0.636385281385281","0.841576272697554","0.834675324675325","0.438095238095238","0.836901632646314","13-14"
"195","0.721428571428571","0.579662066407591","0.823809523809524","0.824518938009987","0.334805194805195","0.821080304401043","13-15"
"196","0.721428571428571","0.63379917184265","0.848674641148325","0.794741200828157","0.472857142857143","0.814318913088796","14-1"
"197","0.792857142857143","0.644012798795408","0.837824769433465","0.908977978543196","0.379047619047619","0.871316779871951","14-2"
"198","0.735714285714286","0.591488801054018","0.827142857142857","0.83631093544137","0.346666666666667","0.830426562101819","14-3"
"199","0.728571428571429","0.598279222430252","0.816772946859903","0.86211400041606","0.334444444444444","0.829766442255309","14-4"
"200","0.735714285714286","0.676407867494824","0.852976190476191","0.796387163561077","0.556428571428571","0.819380416331636","14-5"
"201","0.728571428571429","0.632969696969697","0.843479152426521","0.799272727272727","0.466666666666667","0.819549238319122","14-6"
"202","0.75","0.668096213854795","0.847273982056591","0.84119242770959","0.495","0.837536713370889","14-7"
"203","0.714285714285714","0.623780701754386","0.831349206349206","0.805894736842105","0.441666666666667","0.811331184044445","14-8"
"204","0.721428571428572","0.634912008281573","0.836323150533677","0.81268115942029","0.457142857142857","0.816431045451332","14-9"
"205","0.735714285714286","0.57695652173913","0.810486470051688","0.863198757763975","0.290714285714286","0.833256244218316","14-10"
"206","0.692857142857143","0.580390739695088","0.814508880897897","0.807448146056842","0.353333333333333","0.802464512231954","14-11"
"207","0.728571428571429","0.608008658008658","0.825878787878788","0.825541125541126","0.39047619047619","0.824349096392639","14-12"
"208","0.685714285714286","0.59227059598543","0.818888888888889","0.77514725257692","0.409393939393939","0.790162970621701","14-13"
"209","0.764285714285714","0.678602112989985","0.853246753246753","0.844823273599017","0.512380952380952","0.846973764875069","14-14"
"210","0.771428571428571","0.676841991341991","0.866449884301547","0.833445887445887","0.520238095238095","0.847655706769188","14-15"
"211","0.735714285714286","0.58018648018648","0.800253340862037","0.893706293706294","0.266666666666667","0.836895812343383","15-1"
"212","0.75","0.618947863730472","0.830817805383023","0.85313382269904","0.384761904761905","0.840708169265717","15-2"
"213","0.757142857142857","0.665","0.847913806254767","0.844285714285714","0.485714285714286","0.842825968357883","15-3"
"214","0.714285714285714","0.582732514751966","0.812229437229437","0.827211061249963","0.338253968253968","0.817152019983163","15-4"
